date,market,turnover_krw,close,institution_net_x,individual_net_x,foreign_net_x,individual_ratio,foreign_ratio,institution_ratio,institution_net_y,individual_net_y,foreign_net_y,institution_net,individual_net,foreign_net,turnover_ma20,turnover_std20,turnover_ratio20,turnover_z20,turnover_chg_5d,turnover_chg_20d,ret_1d,ret_5d,ret_20d
2022-09-30,KOSDAQ,5495664000000.0,672.65,,,,,,,,,,,,,6196383750000.0,585889124855.4562,0.8869147266742478,-1.1959937815416415,-0.16044154675187428,-0.06327427134696817,-0.003584813426755873,-0.07775309860699797,-0.16652210547184776
2022-09-30,KOSPI,7923751000000.0,2155.49,,,,,,,,,,,,,7695649650000.0,1084732892026.4801,1.0296402981390922,0.21028342707840714,0.06835229120498942,-0.17138041652305147,-0.007112159304998311,-0.05873799126637569,-0.12805566230456522
2022-10-04,KOSDAQ,4625879000000.0,696.79,,,,,,,,,,,,,6095381700000.0,672091367280.1846,0.758915393272254,-2.1864626917420096,-0.26313317089768207,-0.3039520487757903,0.03588790604326175,0.006383869896153804,-0.11610767201136607
2022-10-04,KOSPI,7500281000000.0,2209.38,,,,,,,,,,,,,7648047800000.0,1070576988772.1672,0.980679147951978,-0.13802538402163125,-0.2073107937607762,-0.11263620228202487,0.025001275811996404,-0.005205003286896548,-0.08537388071749996
2022-10-05,KOSDAQ,5380244000000.0,685.34,,,,,,,,,,,,,6069712300000.0,689773797401.8964,0.8864084052221058,-0.9995571049479597,-0.1083375442309984,-0.08710893384588658,-0.0164324975961192,-0.018292246207617713,-0.12793301776352617
2022-10-05,KOSPI,9509080000000.0,2215.22,,,,,,,,,,,,,7762770800000.0,1142225909675.0093,1.2249595208968427,1.5288649865216828,0.1878099175360315,0.3180292239923932,0.002643275489051078,-0.0038851366542859145,-0.08059649457751072
2022-10-06,KOSDAQ,5020144000000.0,706.01,,,,,,,,,,,,,6038757750000.0,723190633938.025,0.8313206470320821,-1.4084996433835062,-0.2117151471498746,-0.10978279855334983,0.03016021244929523,0.047694659207265566,-0.0848035466600987
2022-10-06,KOSPI,6850065000000.0,2237.86,,,,,,,,,,,,,7791382350000.0,1109778135897.7375,0.8791848085853469,-0.8482031854398863,-0.25610288488165633,0.09115102438197642,0.010220203862370436,0.03160942059383487,-0.06898588830459951
2022-10-07,KOSDAQ,5316309000000.0,698.49,,,,,,,,,,,,,6036114650000.0,725858302409.0485,0.8807501693162836,-0.9916613857154208,-0.06304679964307613,-0.009845467764017957,-0.010651407203863927,0.034692698534966704,-0.10387960896004933
2022-10-07,KOSPI,7831444000000.0,2232.84,,,,,,,,,,,,,7909142750000.0,966951116849.0178,0.9901760845067564,-0.08035437225947388,0.08158554130142259,0.4300778856134031,-0.002243214499566548,0.02851773203189434,-0.07351806209077094
2022-10-11,KOSDAQ,5117909000000.0,669.5,,,,,,,,,,,,,5972274750000.0,748455874096.4441,0.8569446675238778,-1.1415045022278878,-0.06873691695853312,-0.19966481654280643,-0.04150381537316217,-0.004682970341187809,-0.12847082102084129
2022-10-11,KOSPI,7867859000000.0,2192.07,,,,,,,,,,,,,7925991200000.0,962940851463.2645,0.9926656239537586,-0.06036944004573442,-0.007053729982176349,0.04474491062809305,-0.018259257268769757,0.01697061920955356,-0.0775901971840468
2022-10-12,KOSDAQ,5053657000000.0,671.67,,,,,,,,,,,,,5913390950000.0,772928098705.2172,0.8546123607809154,-1.1123077960811583,0.09247496529848709,-0.1889926280620856,0.0032412247946227435,-0.03605103402746879,-0.13646006094033247
2022-10-12,KOSPI,7409131000000.0,2202.47,,,,,,,,,,,,,7836011000000.0,919886453719.1517,0.9455233026089422,-0.464057273888642,-0.01215287800550402,-0.19542358423822603,0.004744374039149957,-0.0031275742516001515,-0.07625362792960577
2022-10-13,KOSDAQ,5482305000000.0,651.59,,,,,,,,,,,,,5877554550000.0,775598167591.4532,0.9327527211125586,-0.509606090519025,0.01896958576599861,-0.11561932320734536,-0.02989563327229139,-0.04924562990632386,-0.18223120270083704
2022-10-13,KOSPI,7169779000000.0,2162.87,,,,,,,,,,,,,7736242300000.0,875268422546.9935,0.9267779785025606,-0.6471880915703735,-0.24600707954923084,-0.21771311400911697,-0.017979813572943093,-0.02363196431957093,-0.11703013627048342
2022-10-14,KOSDAQ,5253140000000.0,678.24,,,,,,,,,,,,,5802255800000.0,758420953174.542,0.9053616698526115,-0.7240250914766423,0.04641221447034183,-0.22280653606278333,0.040899952424070296,-0.03933372048554551,-0.13371565784936068
2022-10-14,KOSPI,7161818000000.0,2212.55,,,,,,,,,,,,,7713057950000.0,884449030508.1968,0.9285315949169032,-0.6232580182526316,0.04551095500553637,-0.06080738259302165,0.022969480366365147,-0.011309912148212975,-0.08247007986995214
2022-10-17,KOSDAQ,5447791000000.0,682.0,,,,,,,,,,,,,5711162350000.0,678048840721.5452,0.9538848077046873,-0.38842533779680766,0.02473182051682854,-0.2506126833992236,0.005543760320830371,-0.023608068834199525,-0.1271852363766669
2022-10-17,KOSPI,6526810000000.0,2219.71,,,,,,,,,,,,,7667760250000.0,921963965837.0515,0.8512016269679272,-1.2375215217485542,-0.16658920117413856,-0.1218865552572368,0.0032360850602246582,-0.005880403432400039,-0.07582551637709578
2022-10-18,KOSDAQ,7041627000000.0,697.09,,,,,,,,,,,,,5688745900000.0,621171803028.6768,1.2378171083366547,2.1779499542698066,0.3758796805492244,-0.05985736097782146,0.02212609970674495,0.04120985810306199,-0.09473533842397786
2022-10-18,KOSPI,7249919000000.0,2249.95,,,,,,,,,,,,,7595733000000.0,893698506409.8267,0.9544725966539371,-0.3869470492786286,-0.07853979081221463,-0.16576157498609967,0.01362340125511885,0.026404266287116673,-0.05574580951661523
2022-10-19,KOSDAQ,6485036000000.0,690.56,,,,,,,,,,,,,5695744850000.0,629686125906.8845,1.1385755806810762,1.253467588893196,0.2832362782040807,0.022061109931715395,-0.009367513520492476,0.028123929906054945,-0.08159221183386312
2022-10-19,KOSPI,7738879000000.0,2237.44,,,,,,,,,,,,,7638381000000.0,878261476814.2783,1.0131569765896726,0.11442833672329206,0.04450562420883086,0.12387017622484375,-0.0055601235583011555,0.01587762829913708,-0.05018551064245258
2022-10-20,KOSDAQ,5294037000000.0,680.44,,,,,,,,,,,,,5695260200000.0,630007375999.0703,0.9295513837980572,-0.6368547659679973,-0.03434102991351262,-0.0018275817207890066,-0.014654772937905292,0.04427630872174215,-0.1050963372131255
2022-10-20,KOSPI,8325030000000.0,2218.09,,,,,,,,,,,,,7703970700000.0,878100869841.6968,1.0806154805339538,0.7072755777043747,0.16112783950523446,0.18704546660058208,-0.008648276601830651,0.025530891824289137,-0.06324724961462924
2022-10-21,KOSDAQ,5149618000000.0,674.48,,,,,,,,,,,,,5668887200000.0,641739441218.5914,0.9084001530317979,-0.8091589306307336,-0.01970668971320011,-0.09291047260580176,-0.008759038269355202,-0.005543760320830371,-0.10651883055809452
2022-10-21,KOSPI,6228174000000.0,2213.12,,,,,,,,,,,,,7701925750000.0,881658797488.0583,0.8086515245878604,-1.6715669987061648,-0.1303641058736762,-0.006523931050093079,-0.00224066651939292,0.00025762129669382183,-0.05712739805982425
2022-10-24,KOSDAQ,4941482000000.0,688.5,,,,,,,,,,,,,5600246650000.0,642491035125.7749,0.8823686363885419,-1.0253289368793128,-0.09293840384111651,-0.21741325592588112,0.02078638358439089,0.009530791788856297,-0.08372260150916278
2022-10-24,KOSPI,6846985000000.0,2236.16,,,,,,,,,,,,,7673611650000.0,900312475446.7632,0.8922767156193003,-0.9181552766885764,0.04905535782411308,-0.07638764393620245,0.010410641989589298,0.007410877997576115,-0.0412252230621144
2022-10-25,KOSDAQ,5479512000000.0,688.85,,,,,,,,,,,,,5546927350000.0,602912287372.3582,0.9878463614635227,-0.11181618190900185,-0.22184006622333163,-0.16290904624545022,0.0005083514887436191,-0.011820568362765238,-0.05554184490512226
2022-10-25,KOSPI,7030017000000.0,2235.07,,,,,,,,,,,,,7654272700000.0,910218840405.0552,0.9184434988839631,-0.6858303435272785,-0.030331649222563706,-0.052149068142092636,-0.00048744275901535516,-0.006613480299562102,-0.023986899563318675
2022-10-26,KOSDAQ,5482860000000.0,683.17,,,,,,,,,,,,,5507181950000.0,577879241266.4565,0.9955835942554976,-0.04208829157229633,-0.15453669031289885,-0.12662271049200924,-0.008245626769253223,-0.010701459684893444,-0.013287692996519218
2022-10-26,KOSPI,7492743000000.0,2249.56,,,,,,,,,,,,,7555818950000.0,804803912887.6736,0.9916520035197508,-0.07837430831279209,-0.031805123196783414,-0.20810746941021274,0.006483018428952825,0.005416905034324904,0.012886435473268065
2022-10-27,KOSDAQ,4815443000000.0,695.09,,,,,,,,,,,,,5446256750000.0,583624234255.3179,0.8841748050163077,-1.0808559908498216,-0.09040246601978796,-0.20194144893881238,0.017448072954023175,0.021530186350008806,-0.004325965822005062
2022-10-27,KOSPI,8435337000000.0,2288.78,,,,,,,,,,,,,7577307950000.0,822976931633.755,1.1132366607853124,1.0425918601347188,0.013250042342189738,0.05368520891175965,0.017434520528458952,0.03186976182210821,0.029192485138453073
2022-10-28,KOSDAQ,5273825000000.0,687.63,,,,,,,,,,,,,5391526050000.0,542466652146.7726,0.9781692513569512,-0.216973798360151,0.02411965314708775,-0.1718810527980248,-0.010732423139449665,0.01949650100818401,0.020419368720969944
2022-10-28,KOSPI,8289371000000.0,2268.4,,,,,,,,,,,,,7531359000000.0,749492427131.0812,1.1006474395922436,1.0113671233497719,0.33094724071613935,-0.0997984438037216,-0.008904307098104747,0.024978311162521694,0.045687759589543075
2022-10-31,KOSDAQ,4111223000000.0,695.33,,,,,,,,,,,,,5313385250000.0,608205901144.9827,0.7737483368065585,-1.976571170613209,-0.1680182180163765,-0.27543272085369874,0.011197882582202778,0.009920116194626072,0.03001170249011209
2022-10-31,KOSPI,8679296000000.0,2293.61,,,,,,,,,,,,,7603288450000.0,788163852972.908,1.141518706948439,1.365207939873622,0.26760844371646786,0.19868073656343221,0.011113560218656282,0.025691363766456865,0.05651034349334161
2022-11-01,KOSDAQ,4783325000000.0,700.05,,,,,,,,,,,,,5277768300000.0,617752331949.2709,0.9063158380787576,-0.800390827242726,-0.12705273754305124,-0.12961836822629624,0.0067881437590782134,0.01625898236190748,0.04073440868207823
2022-11-01,KOSPI,9476615000000.0,2335.22,,,,,,,,,,,,,7680931650000.0,891153295052.8207,1.2337845761197472,2.0150106159833765,0.3480216335180981,0.19597587051889942,0.018141706741773733,0.04480844000411599,0.08338243276470791
2022-11-02,KOSDAQ,5906554000000.0,697.37,,,,,,,,,,,,,5341802050000.0,612980050471.0885,1.1057231145433404,0.921321908544945,0.0772760931338754,0.27685008622145113,-0.0038282979787157556,0.020785456035832928,0.0008323885245196117
2022-11-02,KOSPI,9568101000000.0,2336.87,,,,,,,,,,,,,7784322650000.0,984188397427.8528,1.2291501046658182,1.8124358655942825,0.2769824081781531,0.27569900381065726,0.0007065715435805586,0.03881203435338465,0.057703971249852826
2022-11-03,KOSDAQ,4750449000000.0,694.13,,,,,,,,,,,,,5310312300000.0,626919572712.8372,0.894570550963641,-0.8930384763349022,-0.013496992903871963,-0.11705695875503042,-0.00464602721654217,-0.0013811161144600126,0.012825750722269103
2022-11-03,KOSPI,9273251000000.0,2329.17,,,,,,,,,,,,,7772531200000.0,963634790511.348,1.1930799325707435,1.5573532782099435,0.0993337906950249,-0.024800401300651642,-0.0032950057127695276,0.017646956020237692,0.051439586135914483
2022-11-04,KOSDAQ,5424943000000.0,693.89,,,,,,,,,,,,,5330552250000.0,623584051055.9662,1.0177074992558228,0.1513681272639356,0.02865434480666318,0.08063493796193888,-0.0003457565585697209,0.009103733112284296,-0.017166895653036085
2022-11-04,KOSPI,7927339000000.0,2348.43,,,,,,,,,,,,,7826394900000.0,939155381500.839,1.012897905266702,0.10748391798456604,-0.043674242593316204,0.1572647850786817,0.008269040044307507,0.03528037383177551,0.049408810202604236
2022-11-07,KOSDAQ,4651071000000.0,700.48,,,,,,,,,,,,,5297290350000.0,641857875930.8518,0.8780094525118866,-1.006795077590694,0.131310804595129,-0.12513155273705878,0.009497182550548322,0.007406555160858863,0.002849002849002913
2022-11-07,KOSPI,8059881000000.0,2371.79,,,,,,,,,,,,,7837816750000.0,940608002522.3241,1.0283324115736694,0.2360858608522519,-0.07136696340348336,0.029169205576902613,0.00994707102191672,0.03408600415938179,0.062230164275093536
2022-11-08,KOSDAQ,5810477000000.0,713.33,,,,,,,,,,,,,5331918750000.0,650297481411.5552,1.0897534775825306,0.7359066637644469,0.2147359838605991,0.135322452978355,0.018344563727729524,0.018970073566173973,0.06546676624346537
2022-11-08,KOSPI,8601453000000.0,2399.04,,,,,,,,,,,,,7874496450000.0,956018460828.6626,1.0923178459239764,0.760400117556187,-0.09234964172333682,0.09323934249457189,0.011489212788653225,0.027329330855337064,0.09441760527720366
2022-11-09,KOSDAQ,5824932000000.0,714.6,,,,,,,,,,,,,5370482500000.0,655773495843.0979,1.0846198642300762,0.6929976628831807,-0.013818886613074177,0.15261720373978682,0.0017803821513184825,0.024707113870685582,0.06391531555674668
2022-11-09,KOSPI,9342672000000.0,2424.41,,,,,,,,,,,,,7971173500000.0,1003087340876.0245,1.1720572886790133,1.3672772490601184,-0.0235604745393051,0.26096731182104893,0.01057506335867675,0.03746036364881222,0.10076868243381298
2022-11-10,KOSDAQ,6157828000000.0,707.78,,,,,,,,,,,,,5404258650000.0,678827579761.1342,1.139439911892448,1.1101042038762863,0.29626231120468827,0.12321879209566045,-0.009543800727679908,0.01966490426865275,0.08623520925735506
2022-11-10,KOSPI,9344425000000.0,2402.23,,,,,,,,,,,,,8079905800000.0,1029170139160.2936,1.1565017255522954,1.228678477818769,0.0076751939530159685,0.30330725675087056,-0.009148617601808184,0.031367396969735895,0.11066777013875084
2022-11-11,KOSDAQ,7471802000000.0,731.22,,,,,,,,,,,,,5515191750000.0,819534732640.6101,1.3547674022394598,2.3874647065849626,0.37730516246898826,0.42234968038163845,0.03311763542343682,0.05379815244491204,0.07811394196744526
2022-11-11,KOSPI,13917648000000.0,2483.16,,,,,,,,,,,,,8417697300000.0,1639623178261.462,1.6533794818209964,3.3543992137460212,0.7556519280933993,0.943312159007671,0.03368953014490694,0.05737024309858074,0.12230684052337781
2022-11-14,KOSDAQ,6717777000000.0,729.54,,,,,,,,,,,,,5578691050000.0,862131128824.9054,1.204185164546798,1.3212444278083164,0.44435055925828704,0.23311944235746185,-0.0022975301550833827,0.041485838282320664,0.06970674486803508
2022-11-14,KOSPI,11216385000000.0,2474.65,,,,,,,,,,,,,8652176050000.0,1689542316473.6982,1.2963657853448325,1.5176944223284377,0.39163158860534053,0.7185095015788723,-0.0034270848435057344,0.04336808908039935,0.11485284113690519
2022-11-15,KOSDAQ,6639307000000.0,744.96,,,,,,,,,,,,,5558575050000.0,830306319916.1471,1.1944260786764047,1.3016063157379598,0.14264405486847287,-0.0571345230299759,0.021136606628834764,0.04434132869779761,0.06867119023368584
2022-11-15,KOSPI,9308852000000.0,2480.33,,,,,,,,,,,,,8755122700000.0,1662107884237.7444,1.0632463209224927,0.3331488318244423,0.08224180263497338,0.28399393151840724,0.0022952740791626347,0.033884387088168655,0.10239338651970042
2022-11-16,KOSDAQ,6517655000000.0,743.1,,,,,,,,,,,,,5560206000000.0,832251681683.0255,1.1721966776051103,1.1504320400576344,0.11892379172838408,0.005029887266624344,-0.0024967783505154273,0.03988245172124261,0.07608317886932348
2022-11-16,KOSPI,9880428000000.0,2477.45,,,,,,,,,,,,,8862200150000.0,1662175158806.3994,1.1148956052408723,0.6125875751453204,0.057559122272514696,0.27672599610356996,-0.0011611358166050412,0.02187748771866138,0.10726991561784893
2022-11-17,KOSDAQ,5746482000000.0,737.54,,,,,,,,,,,,,5582828250000.0,830783772594.9232,1.0293137712054818,0.1969871769267151,-0.06680050173535212,0.08546313522175986,-0.0074821692908088044,0.04204696374579675,0.08391628945976115
2022-11-17,KOSPI,8556989000000.0,2442.9,,,,,,,,,,,,,8873798100000.0,1659036034944.734,0.9642983650935217,-0.19095974609771124,-0.08426799936860752,0.027862842536303223,-0.013945791035136823,0.016930102446476747,0.10135296583997944
2022-11-18,KOSDAQ,6078255000000.0,731.92,,,,,,,,,,,,,5629260100000.0,831247954310.298,1.0797609085428475,0.5401455698889984,-0.1865074850752202,0.18033124010363477,-0.007619925698945096,0.0009573042312847058,0.08516190250266864
2022-11-18,KOSPI,7444437000000.0,2444.48,,,,,,,,,,,,,8934611250000.0,1577229286657.1548,0.8332133085253149,-0.9448050848449163,-0.46510811309497124,0.19528404312403613,0.0006467722788487951,-0.015576926174712846,0.10454019664545977
2022-11-21,KOSDAQ,5315208000000.0,718.57,,,,,,,,,,,,,5647946400000.0,819084743378.6288,0.9410868346767597,-0.40623195913464705,-0.20878469172168113,0.07563034733304708,-0.018239698327686016,-0.015036872549825775,0.04367465504720425
2022-11-21,KOSPI,7049427000000.0,2419.5,,,,,,,,,,,,,8944733350000.0,1563718230602.9856,0.7881092397237308,-1.2120510670705364,-0.37150632757345614,0.029566590258339964,-0.010218942269930587,-0.022285979835532377,0.0819887664567831
2022-11-22,KOSDAQ,5004878000000.0,712.26,,,,,,,,,,,,,5624214700000.0,831010781745.0686,0.8898803240921794,-0.7452811847993515,-0.2461746384072916,-0.08661975737985428,-0.008781329585148323,-0.04389497422680422,0.0339841765260942
2022-11-22,KOSPI,7253676000000.0,2405.27,,,,,,,,,,,,,8955916300000.0,1550044387858.4858,0.8099311959849379,-1.098188099214233,-0.22077652539754633,0.03181485905368375,-0.005881380450506346,-0.030262102220269038,0.07614974027659072
2022-11-23,KOSDAQ,5035913000000.0,725.59,,,,,,,,,,,,,5601867350000.0,840962140900.3031,0.8989704120716103,-0.6729843383842584,-0.2273428096454937,-0.08151712792228871,0.018715075955409555,-0.02356345041044272,0.06209289049577715
2022-11-23,KOSPI,7477108000000.0,2418.01,,,,,,,,,,,,,8955134550000.0,1550824910235.8892,0.8349520555221586,-0.9530582983576037,-0.2432404750077628,-0.002086685743792338,0.005296702657082264,-0.023992411552200665,0.0748813101228687
2022-11-24,KOSDAQ,5222187000000.0,738.22,,,,,,,,,,,,,5622204550000.0,825723000640.5934,0.9288504097560805,-0.4844452070363398,-0.09123756065015087,0.08446657971031946,0.017406524345704888,0.0009219838923990586,0.06204951876735376
2022-11-24,KOSPI,6849559000000.0,2441.33,,,,,,,,,,,,,8875845650000.0,1617887258652.022,0.7717077639807763,-1.2524275960293085,-0.1995363088581743,-0.18799225211749093,0.009644294275044318,-0.0006426787834131753,0.0666512290390513
2022-11-25,KOSDAQ,4723353000000.0,733.56,,,,,,,,,,,,,5594680950000.0,846850693013.4921,0.8442577945396511,-1.0289038636780308,-0.22290970023468903,-0.10437813162173559,-0.006312481374116219,0.002240682041753095,0.06679464246760602
2022-11-25,KOSPI,6347579000000.0,2437.86,,,,,,,,,,,,,8778756050000.0,1710544332912.294,0.7230613271227647,-1.4212885355977825,-0.14733928166763988,-0.23425082554514687,-0.0014213563918027416,-0.0027081424270192223,0.07470463763004753
2022-11-28,KOSDAQ,5419028000000.0,717.9,,,,,,,,,,,,,5660071200000.0,773599059843.2025,0.9574133979091994,-0.311586728206283,0.019532631648657928,0.3181060720860922,-0.02134794699820053,-0.0009324074202932131,0.032459407763220316
2022-11-28,KOSPI,6462501000000.0,2408.27,,,,,,,,,,,,,8667916300000.0,1787422615679.5562,0.7455656903378266,-1.233852185070137,-0.08325868187584606,-0.25541184446296106,-0.01213769453537128,-0.004641454846042614,0.04999106212477278
2022-11-29,KOSDAQ,4828376000000.0,727.54,,,,,,,,,,,,,5662323750000.0,770972937243.4479,0.852719874945335,-1.0816822610942916,-0.03526599449576995,0.009418343934397111,0.013428054046524585,0.021452840254962968,0.039268623669737934
2022-11-29,KOSPI,6533346000000.0,2433.39,,,,,,,,,,,,,8520752850000.0,1837789972705.4106,0.7667568951961797,-1.08141130353124,-0.09930551075068694,-0.3105823123552027,0.01043072412976942,0.01169099518972927,0.042038865717148655
2022-11-30,KOSDAQ,5003808000000.0,729.54,,,,,,,,,,,,,5617186450000.0,782265037541.3291,0.8908032596995245,-0.7841056682372739,-0.006375209420814043,-0.15283801688768106,0.002748989746268249,0.005443845697983507,0.04613046159140777
2022-11-30,KOSPI,12469429000000.0,2472.53,,,,,,,,,,,,,8665819250000.0,2029339893632.069,1.4389209652624593,1.8743088636533827,0.6676807396656568,0.30322924057762357,0.01608455693497568,0.022547466718499942,0.058052009739523625
2022-12-01,KOSDAQ,5758034000000.0,740.6,,,,,,,,,,,,,5667565700000.0,755494820029.2118,1.0159624616261616,0.11974708178211199,0.10260969206962534,0.21210310856931636,0.015160237958165457,0.003223971173904827,0.06694711365306216
2022-12-01,KOSPI,8850099000000.0,2479.84,,,,,,,,,,,,,8644661650000.0,2024874531375.4045,1.02376464901897,0.10145682945622109,0.29206843827463924,-0.04563146193282164,0.0029564858667032734,0.01577418865946023,0.06468827951587897
2022-12-02,KOSDAQ,6105784000000.0,732.95,,,,,,,,,,,,,5701607750000.0,759316462673.8833,1.070888119232685,0.5322895918478044,0.29268000930694793,0.12550196379943523,-0.01032946259789358,-0.0008315611538251,0.05629134300825789
2022-12-02,KOSPI,7328393000000.0,2434.33,,,,,,,,,,,,,8614714350000.0,2040411401340.252,0.8506832266585833,-0.6304225457449781,0.154517809073349,-0.07555448303648926,-0.01835199045099689,-0.0014479912710329002,0.03657762845816137
2022-12-05,KOSDAQ,5258241000000.0,733.32,,,,,,,,,,,,,5731966250000.0,726534027193.2788,0.917353796352168,-0.6520344984116974,-0.02967081919488146,0.13054412628833223,0.0005048093321509128,0.02147931466778119,0.04688213796253993
2022-12-05,KOSPI,7717406000000.0,2419.32,,,,,,,,,,,,,8597590600000.0,2046740062945.962,0.897624271618609,-0.4300422002455515,0.19418256182861704,-0.0424913221423493,-0.0061659676379125505,0.004588355956765655,0.020039716838337274
2022-12-06,KOSDAQ,5019200000000.0,719.44,,,,,,,,,,,,,5692402400000.0,743383020403.5237,0.8817366811594346,-0.90559291983098,0.03952136287646191,-0.13618107429045845,-0.018927616865761165,-0.011133408472386308,0.008565460586264395
2022-12-06,KOSPI,6477022000000.0,2393.16,,,,,,,,,,,,,8491369050000.0,2100938245736.6006,0.7627771166064204,-0.9587845116760007,-0.008621003693972451,-0.2469851314655791,-0.010812955706562266,-0.016532491709097208,-0.002450980392156854
2022-12-07,KOSDAQ,5033009000000.0,718.14,,,,,,,,,,,,,5652806250000.0,756919881898.5159,0.890355829903068,-0.8188412866701517,0.00583575548861992,-0.13595403345481116,-0.0018069609696431677,-0.015626285056336786,0.004953820319059554
2022-12-07,KOSPI,6080662000000.0,2382.81,,,,,,,,,,,,,8328268550000.0,2157235621928.3206,0.7301231898916132,-1.0418920062106605,-0.512354414945544,-0.3491517201931096,-0.004324825753397099,-0.03628671846246567,-0.017158813896989367
2022-12-08,KOSDAQ,5819829000000.0,712.52,,,,,,,,,,,,,5635906300000.0,748780197862.0559,1.0326340947151658,0.2456297596078832,0.010731961638295262,-0.054889321364611,-0.007825772133567277,-0.037915203888738924,0.0066969962417700035
2022-12-08,KOSPI,7552997000000.0,2371.08,,,,,,,,,,,,,8238697150000.0,2150001913992.006,0.9167708027718922,-0.31893001840488105,-0.14656355821556344,-0.19171088643763523,-0.004922759263222831,-0.043857668236660485,-0.012967118052809257
2022-12-09,KOSDAQ,6153962000000.0,719.49,,,,,,,,,,,,,5570014300000.0,626762671580.1923,1.1048377380287875,0.9316887020851972,0.007890550992305068,-0.17637512343073336,0.00978218155279853,-0.018364144893921908,-0.01604168376138515
2022-12-09,KOSPI,7220198000000.0,2389.04,,,,,,,,,,,,,7903824650000.0,1691647006694.7446,0.9135068551906702,-0.4041189723946702,-0.014763809746557,-0.4812199590045675,0.007574607351924056,-0.018604708482416132,-0.037903316741571214
2022-12-12,KOSDAQ,4713130000000.0,715.22,,,,,,,,,,,,,5469781950000.0,592930212081.6765,0.861666889664587,-1.2761231163167155,-0.10366793762400772,-0.29840928033187164,-0.005934759343423801,-0.024682266950308174,-0.01962880719357396
2022-12-12,KOSPI,5822260000000.0,2373.02,,,,,,,,,,,,,7634118400000.0,1560646768825.8164,0.7626630469865388,-1.160966360993518,-0.24556774646817858,-0.4809147510539269,-0.006705622342028539,-0.019137608914901794,-0.0410684339199483
2022-12-13,KOSDAQ,4878762000000.0,715.16,,,,,,,,,,,,,5381754700000.0,538335558406.6246,0.906537416133069,-0.9343479028001921,-0.02798015620019123,-0.26516999439851174,-8.389027152488904e-05,-0.005949071500055747,-0.04000214776632316
2022-12-13,KOSPI,6659361000000.0,2372.4,,,,,,,,,,,,,7501643850000.0,1523002188093.5056,0.8877202294801025,-0.5530411292805625,0.028151672172797904,-0.28462059553637764,-0.00026127044862656046,-0.008674722960437142,-0.043514371071591174
2022-12-14,KOSDAQ,5359244000000.0,729.0,,,,,,,,,,,,,5323834150000.0,467323833021.19586,1.006651193294592,0.07577154747507593,0.06481907741472348,-0.1777343231576387,0.0193523127691706,0.015122399532124575,-0.01897456600726688
2022-12-14,KOSPI,5724107000000.0,2399.25,,,,,,,,,,,,,7293827800000.0,1463745207945.3972,0.7847877900270692,-1.0724002999151447,-0.05863752992684024,-0.42066204014643904,0.011317653009610407,0.006899417074798242,-0.03156471371773384
2022-12-15,KOSDAQ,4765903000000.0,722.68,,,,,,,,,,,,,5274805200000.0,472062603874.0983,0.9035220864649182,-1.078039640978905,-0.18109226233279363,-0.1706398801910456,-0.008669410150891732,0.014259248863189855,-0.020148059766250004
2022-12-15,KOSPI,6134217000000.0,2360.97,,,,,,,,,,,,,7172689200000.0,1453925365925.8762,0.8552185699054129,-0.7142541318403157,-0.18784331570633483,-0.2831337050918261,-0.015954985933104182,-0.004263879750999622,-0.03353800810512109
2022-12-16,KOSDAQ,4729866000000.0,717.41,,,,,,,,,,,,,5207385750000.0,446892100680.5038,0.908299524382268,-1.0685347744407612,-0.23141124368333765,-0.2218381755948048,-0.007292300880057501,-0.0028909366356725252,-0.019824570991365142
2022-12-16,KOSPI,7206180000000.0,2360.02,,,,,,,,,,,,,7160776350000.0,1452557035223.14,1.0063406043954997,0.031257739902120364,-0.001941498003240394,-0.03200470364649466,-0.00040237698911882447,-0.012147138599604812,-0.03455131561722735
2022-12-19,KOSDAQ,4424672000000.0,717.22,,,,,,,,,,,,,5162858950000.0,478808878574.918,0.8570197332235854,-1.5417152501371123,-0.06120306463008662,-0.16754490134722855,-0.00026484158291628646,0.0027963423841614876,-0.0018787313692473218
2022-12-19,KOSPI,5018052000000.0,2352.17,,,,,,,,,,,,,7059207600000.0,1529724117090.4463,0.7108520225414535,-1.3343292278625394,-0.13812643200406716,-0.2881617186758584,-0.0033262429979407093,-0.008786272344944335,-0.02782806364951429
2022-12-20,KOSDAQ,5388784000000.0,703.13,,,,,,,,,,,,,5182054250000.0,479836367868.42236,1.0398933974880715,0.4308338505444175,0.10453922531986604,0.0767063652700426,-0.019645297119433414,-0.01682141059343356,-0.012818352848678827
2022-12-20,KOSPI,5335838000000.0,2333.29,,,,,,,,,,,,,6963315700000.0,1576293809502.5999,0.7662783406474016,-1.0324710343901884,-0.1987462460737599,-0.2643953217651298,-0.008026630728221185,-0.016485415612881527,-0.029925954258773424
2022-12-21,KOSDAQ,5181367000000.0,705.7,,,,,,,,,,,,,5189326950000.0,478605497511.1074,0.998466092023745,-0.01663154736289937,-0.033190688835962656,0.02888334250412994,0.0036550851193948297,-0.031961591220850405,-0.027412174919720478
2022-12-21,KOSPI,5102490000000.0,2328.95,,,,,,,,,,,,,6844584800000.0,1624258381856.538,0.7454783816835756,-1.0725478282641054,-0.10859632777654227,-0.3175850877103822,-0.001860034543498701,-0.029300823173908586,-0.03683194031455639
